"etuus";"vuosi";"kuukausi";"ikaluokka";"sukupuoli";"paiva";"variable";"val"
"Yrittäjien työmarkkinatuki";"2023";"6";"18-24";"naiset";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"25-34";"naiset";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"35-44";"naiset";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"45-54";"naiset";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"yli 54";"naiset";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"7";"18-24";"kaikki";"2023-07-01";"aiemmin tukea saaneet";"15586"
"Työttömyysturva";"2023";"7";"25-34";"kaikki";"2023-07-01";"aiemmin tukea saaneet";"44356"
"Työttömyysturva";"2023";"7";"35-44";"kaikki";"2023-07-01";"aiemmin tukea saaneet";"42247"
"Työttömyysturva";"2023";"7";"45-54";"kaikki";"2023-07-01";"aiemmin tukea saaneet";"35436"
"Työttömyysturva";"2023";"7";"yli 54";"kaikki";"2023-07-01";"aiemmin tukea saaneet";"35682"
"Työttömyysturva";"2023";"7";"18-24";"miehet";"2023-07-01";"aiemmin tukea saaneet";"8460"
"Työttömyysturva";"2023";"7";"25-34";"miehet";"2023-07-01";"aiemmin tukea saaneet";"23286"
"Työttömyysturva";"2023";"7";"35-44";"miehet";"2023-07-01";"aiemmin tukea saaneet";"21253"
"Työttömyysturva";"2023";"7";"45-54";"miehet";"2023-07-01";"aiemmin tukea saaneet";"18993"
"Työttömyysturva";"2023";"7";"yli 54";"miehet";"2023-07-01";"aiemmin tukea saaneet";"19507"
"Työttömyysturva";"2023";"7";"18-24";"naiset";"2023-07-01";"aiemmin tukea saaneet";"7126"
"Työttömyysturva";"2023";"7";"25-34";"naiset";"2023-07-01";"aiemmin tukea saaneet";"21070"
"Työttömyysturva";"2023";"7";"35-44";"naiset";"2023-07-01";"aiemmin tukea saaneet";"20994"
"Työttömyysturva";"2023";"7";"45-54";"naiset";"2023-07-01";"aiemmin tukea saaneet";"16443"
"Työttömyysturva";"2023";"7";"yli 54";"naiset";"2023-07-01";"aiemmin tukea saaneet";"16175"
"Työttömyysturva";"2023";"7";"18-24";"kaikki";"2023-07-01";"uudet saajat";"2809"
"Työttömyysturva";"2023";"7";"25-34";"kaikki";"2023-07-01";"uudet saajat";"2494"
"Työttömyysturva";"2023";"7";"35-44";"kaikki";"2023-07-01";"uudet saajat";"1267"
"Työttömyysturva";"2023";"7";"45-54";"kaikki";"2023-07-01";"uudet saajat";"766"
"Työttömyysturva";"2023";"7";"yli 54";"kaikki";"2023-07-01";"uudet saajat";"537"
"Työttömyysturva";"2023";"7";"18-24";"miehet";"2023-07-01";"uudet saajat";"1586"
"Työttömyysturva";"2023";"7";"25-34";"miehet";"2023-07-01";"uudet saajat";"1064"
"Työttömyysturva";"2023";"7";"35-44";"miehet";"2023-07-01";"uudet saajat";"566"
"Työttömyysturva";"2023";"7";"45-54";"miehet";"2023-07-01";"uudet saajat";"398"
"Työttömyysturva";"2023";"7";"yli 54";"miehet";"2023-07-01";"uudet saajat";"268"
"Työttömyysturva";"2023";"7";"18-24";"naiset";"2023-07-01";"uudet saajat";"1223"
"Työttömyysturva";"2023";"7";"25-34";"naiset";"2023-07-01";"uudet saajat";"1430"
"Työttömyysturva";"2023";"7";"35-44";"naiset";"2023-07-01";"uudet saajat";"701"
"Työttömyysturva";"2023";"7";"45-54";"naiset";"2023-07-01";"uudet saajat";"368"
"Työttömyysturva";"2023";"7";"yli 54";"naiset";"2023-07-01";"uudet saajat";"269"
"Yrittäjien työmarkkinatuki";"2023";"7";"18-24";"kaikki";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"25-34";"kaikki";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"35-44";"kaikki";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"45-54";"kaikki";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"yli 54";"kaikki";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"7";"18-24";"miehet";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"25-34";"miehet";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"35-44";"miehet";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"45-54";"miehet";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"yli 54";"miehet";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"7";"18-24";"naiset";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"25-34";"naiset";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"35-44";"naiset";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"45-54";"naiset";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"7";"yli 54";"naiset";"2023-07-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"8";"18-24";"kaikki";"2023-08-01";"aiemmin tukea saaneet";"17181"
"Työttömyysturva";"2023";"8";"25-34";"kaikki";"2023-08-01";"aiemmin tukea saaneet";"46752"
"Työttömyysturva";"2023";"8";"35-44";"kaikki";"2023-08-01";"aiemmin tukea saaneet";"44016"
"Työttömyysturva";"2023";"8";"45-54";"kaikki";"2023-08-01";"aiemmin tukea saaneet";"36432"
"Työttömyysturva";"2023";"8";"yli 54";"kaikki";"2023-08-01";"aiemmin tukea saaneet";"36246"
"Työttömyysturva";"2023";"8";"18-24";"miehet";"2023-08-01";"aiemmin tukea saaneet";"9202"
"Työttömyysturva";"2023";"8";"25-34";"miehet";"2023-08-01";"aiemmin tukea saaneet";"24214"
"Työttömyysturva";"2023";"8";"35-44";"miehet";"2023-08-01";"aiemmin tukea saaneet";"21721"
"Työttömyysturva";"2023";"8";"45-54";"miehet";"2023-08-01";"aiemmin tukea saaneet";"19328"
"Työttömyysturva";"2023";"8";"yli 54";"miehet";"2023-08-01";"aiemmin tukea saaneet";"19758"
"Työttömyysturva";"2023";"8";"18-24";"naiset";"2023-08-01";"aiemmin tukea saaneet";"7979"
"Työttömyysturva";"2023";"8";"25-34";"naiset";"2023-08-01";"aiemmin tukea saaneet";"22538"
"Työttömyysturva";"2023";"8";"35-44";"naiset";"2023-08-01";"aiemmin tukea saaneet";"22295"
"Työttömyysturva";"2023";"8";"45-54";"naiset";"2023-08-01";"aiemmin tukea saaneet";"17104"
"Työttömyysturva";"2023";"8";"yli 54";"naiset";"2023-08-01";"aiemmin tukea saaneet";"16488"
"Työttömyysturva";"2023";"8";"18-24";"kaikki";"2023-08-01";"uudet saajat";"2236"
"Työttömyysturva";"2023";"8";"25-34";"kaikki";"2023-08-01";"uudet saajat";"2738"
"Työttömyysturva";"2023";"8";"35-44";"kaikki";"2023-08-01";"uudet saajat";"1572"
"Työttömyysturva";"2023";"8";"45-54";"kaikki";"2023-08-01";"uudet saajat";"918"
"Työttömyysturva";"2023";"8";"yli 54";"kaikki";"2023-08-01";"uudet saajat";"675"
"Työttömyysturva";"2023";"8";"18-24";"miehet";"2023-08-01";"uudet saajat";"1220"
"Työttömyysturva";"2023";"8";"25-34";"miehet";"2023-08-01";"uudet saajat";"1196"
"Työttömyysturva";"2023";"8";"35-44";"miehet";"2023-08-01";"uudet saajat";"710"
"Työttömyysturva";"2023";"8";"45-54";"miehet";"2023-08-01";"uudet saajat";"466"
"Työttömyysturva";"2023";"8";"yli 54";"miehet";"2023-08-01";"uudet saajat";"354"
"Työttömyysturva";"2023";"8";"18-24";"naiset";"2023-08-01";"uudet saajat";"1016"
"Työttömyysturva";"2023";"8";"25-34";"naiset";"2023-08-01";"uudet saajat";"1542"
"Työttömyysturva";"2023";"8";"35-44";"naiset";"2023-08-01";"uudet saajat";"862"
"Työttömyysturva";"2023";"8";"45-54";"naiset";"2023-08-01";"uudet saajat";"452"
"Työttömyysturva";"2023";"8";"yli 54";"naiset";"2023-08-01";"uudet saajat";"321"
"Yrittäjien työmarkkinatuki";"2023";"8";"18-24";"kaikki";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"8";"25-34";"kaikki";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"8";"35-44";"kaikki";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"8";"45-54";"kaikki";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"2"
"Yrittäjien työmarkkinatuki";"2023";"8";"yli 54";"kaikki";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"8";"18-24";"miehet";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"8";"25-34";"miehet";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"8";"35-44";"miehet";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"8";"45-54";"miehet";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"8";"yli 54";"miehet";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"8";"18-24";"naiset";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"8";"25-34";"naiset";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"8";"35-44";"naiset";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"8";"45-54";"naiset";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"8";"yli 54";"naiset";"2023-08-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"9";"18-24";"kaikki";"2023-09-01";"aiemmin tukea saaneet";"15532"
"Työttömyysturva";"2023";"9";"25-34";"kaikki";"2023-09-01";"aiemmin tukea saaneet";"44618"
"Työttömyysturva";"2023";"9";"35-44";"kaikki";"2023-09-01";"aiemmin tukea saaneet";"42542"
"Työttömyysturva";"2023";"9";"45-54";"kaikki";"2023-09-01";"aiemmin tukea saaneet";"35458"
"Työttömyysturva";"2023";"9";"yli 54";"kaikki";"2023-09-01";"aiemmin tukea saaneet";"35673"
"Työttömyysturva";"2023";"9";"18-24";"miehet";"2023-09-01";"aiemmin tukea saaneet";"8525"
"Työttömyysturva";"2023";"9";"25-34";"miehet";"2023-09-01";"aiemmin tukea saaneet";"23387"
"Työttömyysturva";"2023";"9";"35-44";"miehet";"2023-09-01";"aiemmin tukea saaneet";"21287"
"Työttömyysturva";"2023";"9";"45-54";"miehet";"2023-09-01";"aiemmin tukea saaneet";"18960"
"Työttömyysturva";"2023";"9";"yli 54";"miehet";"2023-09-01";"aiemmin tukea saaneet";"19480"
"Työttömyysturva";"2023";"9";"18-24";"naiset";"2023-09-01";"aiemmin tukea saaneet";"7007"
"Työttömyysturva";"2023";"9";"25-34";"naiset";"2023-09-01";"aiemmin tukea saaneet";"21231"
"Työttömyysturva";"2023";"9";"35-44";"naiset";"2023-09-01";"aiemmin tukea saaneet";"21255"
"Työttömyysturva";"2023";"9";"45-54";"naiset";"2023-09-01";"aiemmin tukea saaneet";"16498"
"Työttömyysturva";"2023";"9";"yli 54";"naiset";"2023-09-01";"aiemmin tukea saaneet";"16193"
"Työttömyysturva";"2023";"9";"18-24";"kaikki";"2023-09-01";"uudet saajat";"1663"
"Työttömyysturva";"2023";"9";"25-34";"kaikki";"2023-09-01";"uudet saajat";"2519"
"Työttömyysturva";"2023";"9";"35-44";"kaikki";"2023-09-01";"uudet saajat";"1512"
"Työttömyysturva";"2023";"9";"45-54";"kaikki";"2023-09-01";"uudet saajat";"838"
"Työttömyysturva";"2023";"9";"yli 54";"kaikki";"2023-09-01";"uudet saajat";"589"
"Työttömyysturva";"2023";"9";"18-24";"miehet";"2023-09-01";"uudet saajat";"881"
"Työttömyysturva";"2023";"9";"25-34";"miehet";"2023-09-01";"uudet saajat";"1086"
"Työttömyysturva";"2023";"9";"35-44";"miehet";"2023-09-01";"uudet saajat";"626"
"Työttömyysturva";"2023";"9";"45-54";"miehet";"2023-09-01";"uudet saajat";"445"
"Työttömyysturva";"2023";"9";"yli 54";"miehet";"2023-09-01";"uudet saajat";"335"
"Työttömyysturva";"2023";"9";"18-24";"naiset";"2023-09-01";"uudet saajat";"782"
"Työttömyysturva";"2023";"9";"25-34";"naiset";"2023-09-01";"uudet saajat";"1433"
"Työttömyysturva";"2023";"9";"35-44";"naiset";"2023-09-01";"uudet saajat";"886"
"Työttömyysturva";"2023";"9";"45-54";"naiset";"2023-09-01";"uudet saajat";"393"
"Työttömyysturva";"2023";"9";"yli 54";"naiset";"2023-09-01";"uudet saajat";"254"
"Yrittäjien työmarkkinatuki";"2023";"9";"18-24";"kaikki";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"25-34";"kaikki";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"9";"35-44";"kaikki";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"9";"45-54";"kaikki";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"9";"yli 54";"kaikki";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"18-24";"miehet";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"25-34";"miehet";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"35-44";"miehet";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"45-54";"miehet";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"9";"yli 54";"miehet";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"18-24";"naiset";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"25-34";"naiset";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"9";"35-44";"naiset";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"9";"45-54";"naiset";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"9";"yli 54";"naiset";"2023-09-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"10";"18-24";"kaikki";"2023-10-01";"aiemmin tukea saaneet";"15255"
"Työttömyysturva";"2023";"10";"25-34";"kaikki";"2023-10-01";"aiemmin tukea saaneet";"45491"
"Työttömyysturva";"2023";"10";"35-44";"kaikki";"2023-10-01";"aiemmin tukea saaneet";"43274"
"Työttömyysturva";"2023";"10";"45-54";"kaikki";"2023-10-01";"aiemmin tukea saaneet";"35857"
"Työttömyysturva";"2023";"10";"yli 54";"kaikki";"2023-10-01";"aiemmin tukea saaneet";"36027"
"Työttömyysturva";"2023";"10";"18-24";"miehet";"2023-10-01";"aiemmin tukea saaneet";"8426"
"Työttömyysturva";"2023";"10";"25-34";"miehet";"2023-10-01";"aiemmin tukea saaneet";"23777"
"Työttömyysturva";"2023";"10";"35-44";"miehet";"2023-10-01";"aiemmin tukea saaneet";"21729"
"Työttömyysturva";"2023";"10";"45-54";"miehet";"2023-10-01";"aiemmin tukea saaneet";"19256"
"Työttömyysturva";"2023";"10";"yli 54";"miehet";"2023-10-01";"aiemmin tukea saaneet";"19640"
"Työttömyysturva";"2023";"10";"18-24";"naiset";"2023-10-01";"aiemmin tukea saaneet";"6829"
"Työttömyysturva";"2023";"10";"25-34";"naiset";"2023-10-01";"aiemmin tukea saaneet";"21714"
"Työttömyysturva";"2023";"10";"35-44";"naiset";"2023-10-01";"aiemmin tukea saaneet";"21545"
"Työttömyysturva";"2023";"10";"45-54";"naiset";"2023-10-01";"aiemmin tukea saaneet";"16601"
"Työttömyysturva";"2023";"10";"yli 54";"naiset";"2023-10-01";"aiemmin tukea saaneet";"16387"
"Työttömyysturva";"2023";"10";"18-24";"kaikki";"2023-10-01";"uudet saajat";"1966"
"Työttömyysturva";"2023";"10";"25-34";"kaikki";"2023-10-01";"uudet saajat";"2522"
"Työttömyysturva";"2023";"10";"35-44";"kaikki";"2023-10-01";"uudet saajat";"1494"
"Työttömyysturva";"2023";"10";"45-54";"kaikki";"2023-10-01";"uudet saajat";"913"
"Työttömyysturva";"2023";"10";"yli 54";"kaikki";"2023-10-01";"uudet saajat";"576"
"Työttömyysturva";"2023";"10";"18-24";"miehet";"2023-10-01";"uudet saajat";"1100"
"Työttömyysturva";"2023";"10";"25-34";"miehet";"2023-10-01";"uudet saajat";"1173"
"Työttömyysturva";"2023";"10";"35-44";"miehet";"2023-10-01";"uudet saajat";"694"
"Työttömyysturva";"2023";"10";"45-54";"miehet";"2023-10-01";"uudet saajat";"465"
"Työttömyysturva";"2023";"10";"yli 54";"miehet";"2023-10-01";"uudet saajat";"317"
"Työttömyysturva";"2023";"10";"18-24";"naiset";"2023-10-01";"uudet saajat";"866"
"Työttömyysturva";"2023";"10";"25-34";"naiset";"2023-10-01";"uudet saajat";"1349"
"Työttömyysturva";"2023";"10";"35-44";"naiset";"2023-10-01";"uudet saajat";"800"
"Työttömyysturva";"2023";"10";"45-54";"naiset";"2023-10-01";"uudet saajat";"448"
"Työttömyysturva";"2023";"10";"yli 54";"naiset";"2023-10-01";"uudet saajat";"259"
"Yrittäjien työmarkkinatuki";"2023";"10";"18-24";"kaikki";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"25-34";"kaikki";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"35-44";"kaikki";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"10";"45-54";"kaikki";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"yli 54";"kaikki";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"10";"18-24";"miehet";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"25-34";"miehet";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"35-44";"miehet";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"10";"45-54";"miehet";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"yli 54";"miehet";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"10";"18-24";"naiset";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"25-34";"naiset";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"35-44";"naiset";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"45-54";"naiset";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"10";"yli 54";"naiset";"2023-10-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"11";"18-24";"kaikki";"2023-11-01";"aiemmin tukea saaneet";"16226"
"Työttömyysturva";"2023";"11";"25-34";"kaikki";"2023-11-01";"aiemmin tukea saaneet";"46835"
"Työttömyysturva";"2023";"11";"35-44";"kaikki";"2023-11-01";"aiemmin tukea saaneet";"44207"
"Työttömyysturva";"2023";"11";"45-54";"kaikki";"2023-11-01";"aiemmin tukea saaneet";"36455"
"Työttömyysturva";"2023";"11";"yli 54";"kaikki";"2023-11-01";"aiemmin tukea saaneet";"36350"
"Työttömyysturva";"2023";"11";"18-24";"miehet";"2023-11-01";"aiemmin tukea saaneet";"9028"
"Työttömyysturva";"2023";"11";"25-34";"miehet";"2023-11-01";"aiemmin tukea saaneet";"24422"
"Työttömyysturva";"2023";"11";"35-44";"miehet";"2023-11-01";"aiemmin tukea saaneet";"22199"
"Työttömyysturva";"2023";"11";"45-54";"miehet";"2023-11-01";"aiemmin tukea saaneet";"19590"
"Työttömyysturva";"2023";"11";"yli 54";"miehet";"2023-11-01";"aiemmin tukea saaneet";"19840"
"Työttömyysturva";"2023";"11";"18-24";"naiset";"2023-11-01";"aiemmin tukea saaneet";"7198"
"Työttömyysturva";"2023";"11";"25-34";"naiset";"2023-11-01";"aiemmin tukea saaneet";"22413"
"Työttömyysturva";"2023";"11";"35-44";"naiset";"2023-11-01";"aiemmin tukea saaneet";"22008"
"Työttömyysturva";"2023";"11";"45-54";"naiset";"2023-11-01";"aiemmin tukea saaneet";"16865"
"Työttömyysturva";"2023";"11";"yli 54";"naiset";"2023-11-01";"aiemmin tukea saaneet";"16510"
"Työttömyysturva";"2023";"11";"18-24";"kaikki";"2023-11-01";"uudet saajat";"1972"
"Työttömyysturva";"2023";"11";"25-34";"kaikki";"2023-11-01";"uudet saajat";"2697"
"Työttömyysturva";"2023";"11";"35-44";"kaikki";"2023-11-01";"uudet saajat";"1602"
"Työttömyysturva";"2023";"11";"45-54";"kaikki";"2023-11-01";"uudet saajat";"930"
"Työttömyysturva";"2023";"11";"yli 54";"kaikki";"2023-11-01";"uudet saajat";"706"
"Työttömyysturva";"2023";"11";"18-24";"miehet";"2023-11-01";"uudet saajat";"1096"
"Työttömyysturva";"2023";"11";"25-34";"miehet";"2023-11-01";"uudet saajat";"1329"
"Työttömyysturva";"2023";"11";"35-44";"miehet";"2023-11-01";"uudet saajat";"821"
"Työttömyysturva";"2023";"11";"45-54";"miehet";"2023-11-01";"uudet saajat";"534"
"Työttömyysturva";"2023";"11";"yli 54";"miehet";"2023-11-01";"uudet saajat";"397"
"Työttömyysturva";"2023";"11";"18-24";"naiset";"2023-11-01";"uudet saajat";"876"
"Työttömyysturva";"2023";"11";"25-34";"naiset";"2023-11-01";"uudet saajat";"1368"
"Työttömyysturva";"2023";"11";"35-44";"naiset";"2023-11-01";"uudet saajat";"781"
"Työttömyysturva";"2023";"11";"45-54";"naiset";"2023-11-01";"uudet saajat";"396"
"Työttömyysturva";"2023";"11";"yli 54";"naiset";"2023-11-01";"uudet saajat";"309"
"Yrittäjien työmarkkinatuki";"2023";"11";"18-24";"kaikki";"2023-11-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"11";"25-34";"kaikki";"2023-11-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"11";"35-44";"kaikki";"2023-11-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"11";"45-54";"kaikki";"2023-11-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"11";"yli 54";"kaikki";"2023-11-01";"yrittäjien työmarkkinatuen saajat";"0"
