"alue";"etuus";"vuosi";"kuukausi";"paiva";"variable";"val";"type"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"7069";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"430";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"323";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"7764";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"5606";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"391";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"287";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"8752";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"6080";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"398";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"280";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"4698";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"3454";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"3555";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"2647";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"78647";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"48614";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"758";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"uudet saajat";"555";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"13771";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"3";"2023-03-01";"aiemmin tukea saaneet";"9032";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"158";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"132";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3609";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"2639";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"225";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"163";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3642";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"2571";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"166";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"113";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3356";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"2469";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"76";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"62";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"1642";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"1186";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"222";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"164";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"5289";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3751";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"70";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"50";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"1319";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"931";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"428";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"323";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"9332";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"6910";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"253";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"193";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"4919";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3617";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"220";"Saajat"
"Lappi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"156";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3670";"Saajat"
"Lappi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"2575";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"747";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"585";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"17632";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"12632";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"175";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"137";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3770";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"2356";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"263";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"208";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"4896";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3591";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"625";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"438";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"9931";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"7037";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"357";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"302";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"7714";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"5519";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"364";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"278";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"8626";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"5993";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"271";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"210";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"4632";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"3384";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"3092";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"2295";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"78235";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"48317";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"610";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"uudet saajat";"471";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"13288";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"4";"2023-04-01";"aiemmin tukea saaneet";"8789";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"164";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"127";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3504";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"2564";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"220";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"171";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3560";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"2530";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"183";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"138";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3373";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"2463";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"153";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"91";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"1632";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"1192";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"234";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"189";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"5195";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3660";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"76";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"56";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"1286";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"905";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"470";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"354";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"9332";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"6913";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"298";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"227";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"4799";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3532";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"257";"Saajat"
"Lappi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"201";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3703";"Saajat"
"Lappi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"2610";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"838";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"661";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"17886";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"12809";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"222";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"144";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3789";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"2419";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"213";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"161";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"4824";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3555";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"552";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"434";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"9899";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"7065";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"374";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"298";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"7692";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"5503";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"379";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"270";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"8570";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"5946";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"307";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"236";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"4498";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"3293";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"3310";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"2340";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"78500";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"48504";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"772";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"uudet saajat";"541";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"13395";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2023";"5";"2023-05-01";"aiemmin tukea saaneet";"8818";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"256";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"221";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3534";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"2581";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"348";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"281";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3545";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"2547";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"252";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"212";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3418";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"2495";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"156";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"127";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"1643";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"1183";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"271";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"234";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"5141";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3696";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"119";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"92";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"1292";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"909";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"743";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"623";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"9581";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"7171";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"383";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"296";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"4905";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3616";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"330";"Saajat"
"Lappi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"273";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3775";"Saajat"
"Lappi";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"2651";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"1188";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"971";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"17862";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"12868";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"310";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"221";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3733";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"2374";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"429";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"361";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"4801";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"3631";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"1032";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"853";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"10150";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"7332";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"493";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"uudet saajat";"451";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2023";"6";"2023-06-01";"aiemmin tukea saaneet";"7738";"Saajat"
